Loc_ID,Project,latitude,longitude,Status,Building Type
1042935085,Coleman,31.82970223,-99.4306628,Underserved,Home
1042935089,Coleman,31.81702806,-99.42124096,Underserved,Residential
1042935101,Coleman,31.817492,-99.42535137,Underserved,Residential
1042935108,Coleman,31.82175743,-99.41838967,Underserved,Home
1042935112,Coleman,31.8194962,-99.42929576,Underserved,Residential
1042935115,Coleman,31.82335769,-99.41728956,Underserved,CAI
1042935117,Coleman,31.82167842,-99.43744058,Underserved,Home
1042935120,Coleman,31.81788704,-99.42540138,Underserved,Residential
1042935122,Coleman,31.83080634,-99.43149598,Underserved,Home
1042935125,Coleman,31.82907226,-99.43378411,Underserved,Residential
1042935128,Coleman,31.82132149,-99.43932377,Underserved,Home
1042935137,Coleman,31.8304473,-99.43030187,Underserved,Residential
1042935138,Coleman,31.8224685,-99.42545138,Underserved,Home
1042935140,Coleman,31.8134586,-99.42827366,Underserved,Residential
1042935141,Coleman,31.81827718,-99.42935677,Underserved,Residential
1042935142,Coleman,31.82794105,-99.43041288,Underserved,Home
1042935145,Coleman,31.82468072,-99.42940678,Underserved,Residential
1042935154,Coleman,31.81381164,-99.42904574,Underserved,CAI
1042935155,Coleman,31.81380264,-99.42535137,Underserved,Home
1042935159,Coleman,31.81604896,-99.41848468,Underserved,Residential
1042935161,Coleman,31.81078733,-99.43007884,Underserved,Home
1042935162,Coleman,31.82939729,-99.42781252,Underserved,Residential
1042935173,Coleman,31.82208756,-99.43692343,Underserved,Home
1042935176,Coleman,31.81475073,-99.42741758,Underserved,Residential
1042935178,Coleman,31.82214757,-99.4206898,Underserved,Home
1042935186,Coleman,31.82385864,-99.42646248,Underserved,Residential
1042935188,Coleman,31.81921628,-99.43202804,Underserved,Residential
1042935190,Coleman,31.81664792,-99.42273401,Underserved,Home
1042935192,Coleman,31.82702706,-99.41893463,Underserved,Residential
1042935195,Coleman,31.83001036,-99.43321716,Underserved,CAI
1042935197,Coleman,31.8204913,-99.42701254,Underserved,Home
1042935199,Coleman,31.82261852,-99.42846268,Underserved,Residential
1042935208,Coleman,31.81069032,-99.41532837,Underserved,Home
1042935210,Coleman,31.80850111,-99.41721256,Underserved,Residential
1042935211,Coleman,31.82980224,-99.43787352,Underserved,Home
1042935213,Coleman,31.82612897,-99.42934077,Underserved,Residential
1042935222,Coleman,31.81208156,-99.42753459,Underserved,Home
1042935231,Coleman,31.82579083,-99.42103994,Underserved,Residential
1042935233,Coleman,31.81917027,-99.42022886,Underserved,Residential
1042935234,Coleman,31.82131249,-99.42555139,Underserved,Home
1042935243,Coleman,31.81608096,-99.42253909,Underserved,Residential
1042935250,Coleman,31.82612797,-99.42549038,Underserved,CAI
1042935251,Coleman,31.81476673,-99.41971771,Underserved,Home
1042935254,Coleman,31.82492775,-99.41781252,Underserved,Residential
1042935256,Coleman,31.82792105,-99.43341218,Underserved,Home
1042935257,Coleman,31.81334169,-99.41713455,Underserved,Residential
1042935261,Coleman,31.82564282,-99.42347318,Underserved,Home
1042935262,Coleman,31.73596885,-99.68394013,Underserved,Residential
1042935275,Coleman,31.80511087,-99.42533937,Underserved,Home
1042935280,Coleman,31.817467,-99.42004584,Underserved,Residential
1042935285,Coleman,31.82534189,-99.43417825,Underserved,Residential
1042935286,Coleman,31.82654091,-99.4296957,Underserved,Home
1042935293,Coleman,31.81959721,-99.41742358,Underserved,Residential
1042935302,Coleman,31.82921128,-99.43521236,Underserved,CAI
1042935303,Coleman,31.84227158,-99.43146798,Underserved,Home
1042935310,Coleman,31.82000036,-99.43011785,Underserved,Residential
1042935316,Coleman,31.81837219,-99.42647348,Underserved,Home
1042935320,Coleman,31.82581884,-99.42805164,Underserved,Residential
1042935328,Coleman,31.81786204,-99.41945178,Underserved,Home
1042935334,Coleman,31.82297655,-99.43001784,Underserved,Residential
1042935345,Coleman,31.81899615,-99.41313915,Underserved,Home
1042935351,Coleman,31.82699295,-99.4306738,Underserved,Residential
1042935358,Coleman,31.8204173,-99.42574531,Underserved,Residential
1042935361,Coleman,31.82127848,-99.4306518,Underserved,Home
1042935364,Coleman,31.77763702,-99.712645,Underserved,Residential
1042935373,Coleman,31.81314167,-99.43004584,Underserved,CAI
1042935378,Coleman,31.81475773,-99.43004584,Underserved,Home
1042935387,Coleman,31.81422178,-99.42535637,Underserved,Residential
1042935393,Coleman,31.81910027,-99.4286396,Underserved,Home
1042935395,Coleman,31.82519687,-99.42701754,Underserved,Residential
1042935401,Coleman,31.81482174,-99.41945678,Underserved,Home
1042935403,Coleman,31.82558781,-99.42849068,Underserved,Residential
1042935411,Coleman,31.82704706,-99.43119095,Underserved,Home
1042935414,Coleman,31.80977023,-99.42639547,Underserved,Residential
1042935426,Coleman,31.82611297,-99.42484022,Underserved,Residential
1042935427,Coleman,31.82654091,-99.42583932,Underserved,Home
1042935429,Coleman,31.8134326,-99.42687342,Underserved,Residential
1042935431,Coleman,31.82339069,-99.43993973,Underserved,CAI
1042935437,Coleman,31.81435879,-99.42124096,Underserved,Home
1042935442,Coleman,31.81960022,-99.42159599,Underserved,Residential
1042935444,Coleman,31.82929228,-99.4356843,Underserved,Home
1042935445,Coleman,31.81699195,-99.41826766,Underserved,Residential
1042935451,Coleman,31.82210157,-99.42750159,Underserved,Home
1042935460,Coleman,31.81578683,-99.42691743,Underserved,Residential
1042935472,Coleman,31.82001636,-99.42993973,Underserved,Home
1042935475,Coleman,31.817496,-99.41143998,Underserved,Residential
1042935476,Coleman,31.82559181,-99.42875661,Underserved,Residential
1042935479,Coleman,31.82261152,-99.43745658,Underserved,Home
1042935482,Coleman,31.82260252,-99.42937377,Underserved,Residential
1042935486,Coleman,31.81783804,-99.42647348,Underserved,CAI
1042935487,Coleman,31.81876613,-99.41810665,Underserved,Home
1042935491,Coleman,31.81750101,-99.4176905,Underserved,Residential
1042935492,Coleman,31.81335769,-99.42811265,Underserved,Home
1042935495,Coleman,31.81837719,-99.42536737,Underserved,Residential
1042935502,Coleman,31.81999225,-99.4306628,Underserved,Home
1042935506,Coleman,31.82572883,-99.43576231,Underserved,Residential
1042935510,Coleman,31.82312267,-99.42974071,Underserved,Home
1042935514,Coleman,31.81597785,-99.41670141,Underserved,Residential
1042935527,Coleman,31.81001236,-99.39735157,Underserved,Residential
1042935532,Coleman,31.81923228,-99.42215105,Underserved,Home
1042935538,Coleman,31.82266152,-99.42643448,Underserved,Residential
1042935546,Coleman,31.82586884,-99.43944078,Underserved,CAI
1042935548,Coleman,31.82530789,-99.43397813,Underserved,Home
1042935556,Coleman,31.80666192,-99.41693443,Underserved,Residential
1042935558,Coleman,31.82696295,-99.43244008,Underserved,Home
1042935564,Coleman,31.82515887,-99.41656249,Underserved,Residential
1042935565,Coleman,31.82568682,-99.43239507,Underserved,Home
1042935567,Coleman,31.98667192,-99.62130197,Underserved,Residential
1042935568,Coleman,31.82534089,-99.43359519,Underserved,Home
1042935574,Coleman,31.82660192,-99.43269,Underserved,Residential
1042935578,Coleman,31.82477673,-99.42851769,Underserved,Residential
1042935584,Coleman,31.81305766,-99.43154599,Underserved,Home
1042935589,Coleman,31.80665092,-99.41723956,Underserved,Residential
1042935591,Coleman,31.82252251,-99.43587332,Underserved,CAI
1042935602,Coleman,31.8114284,-99.42954079,Underserved,Home
1042935603,Coleman,31.82797605,-99.42909574,Underserved,Residential
1042935604,Coleman,31.82087034,-99.43043988,Underserved,Home
1042935612,Coleman,31.827458,-99.43037387,Underserved,Residential
1042935616,Coleman,31.82525888,-99.43207304,Underserved,Home
1042935620,Coleman,31.80654191,-99.41747858,Underserved,Residential
1042935626,Coleman,31.82982124,-99.43181292,Underserved,Home
1042935628,Coleman,31.81852711,-99.41478921,Underserved,Residential
1042935637,Coleman,31.8104173,-99.43009084,Underserved,Residential
